 0  0  0 O.EEWDO...WDAAXKW...XK....LKVV..LJJ.
 4  4  0 O.EE..O.XKW.AAXKWD...KWD..L.VV..LJJ. K 99 D 98 X 99 W 99 
 4  4  0 O.EEW.O.X.WDAAXKWD..LK....LKVVJJ.... D 99 J 97 L 99 X 99 
 4  4  0 O...EEO...WDAAXKWD..XKW...LKVV..L.JJ E 98 D 99 J 99 W 99 
 4  4  0 OEEKWDO.XKWDAAXKW.........L.VV..L.JJ J 99 X 99 K 98 E 99 
 4  4  0 OEE...O.X.W.AAXKWD...KWD..LKVV..LJJ. E 99 D 98 X 99 W 99 
 4  4  0 OEEKWDO.XKWDAAXKW.........LVV...LJJ. X 99 V 99 K 98 E 99 
 4  4  0 OEEKW.O..KWDAAXKWD..X.....LVV...LJJ. D 99 V 99 K 98 E 99 
 4  4  0 OEEKW.O..KW.AAXKWD..X..D..LVV...LJJ. V 99 D 98 K 98 E 99 
 4  4  0 O.X.EEO.X.W.AA.KWD...KWD..LKVV..LJJ. X 98 E 98 D 98 W 99 
 4  4  0 O...EEO.X.WDAAXKWD...KW...LKVV..LJJ. E 98 W 99 D 99 X 99 
 4  4  0 OEEKW.O..KW.AAXKW...X..D..LVVD..LJJ. D 97 V 99 K 98 E 99 
 4  4  0 OEE.W.O..KW.AAXKW...XK....LVVD..LJJD D 96 E 99 V 99 K 99 
 4  4  0 OEE.W.O..KWDAAXKWD..XK....L.VV..L.JJ D 99 K 99 E 99 J 99 
 4  4  0 OEE...O.X.WDAAXKWD...KW...LKVV..LJJ. E 99 W 99 D 99 X 99 
 4  4  0 O..EE.O.X.W.AAXKWD...KWD..LKVV..LJJ. E 99 D 98 X 99 W 99 
 4  4  0 OEEKW.O..KW.AAXKWD..X..D..L.VV..L.JJ J 99 D 98 K 98 E 99 
 4  4  0 OEE..DO.X.WDAAXKW....KW...LKVV..L.JJ J 99 X 99 E 99 W 99 
 4  4  0 O.EE..O..KW.AAXKWD..XKWD..L.VV..L.JJ K 99 D 98 J 99 W 99 
 4  4  0 OEE.W.O.X.W.AAXKWD..LK.D..LKVV...JJ. D 98 L 99 E 99 X 99 
 4  4  0 OEE.W.O..KW.AAXKWD..XK.D..L.VV..L.JJ D 98 K 99 E 99 J 99 
 4  4  0 O...EEO..KW.AAXKWD..XKWD..L.VV..LJJ. E 98 D 98 K 99 W 99 
 4  4  0 OEE..DO..KWDAAXKW...XKW...L.VV..L.JJ K 99 E 99 J 99 W 99 
